"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"002367.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.5095,8.0198,8.0198,8.0198,9.3794,9.3794,9.3794,9.8373,9.8373,9.8373,9.8373,9.489,9.489,10.0395,10.0395,10.0395,10.3931,10.3931,10.3931,9.6447,9.6447,9.6447,9.6447,10.0983,10.0983,10.6495,10.6495,10.6495,10.6495,10.6427,10.6427,10.7309,10.7309,10.7309,10.7309,10.7309,11.4509,12.2449,12.2449,12.2449,14.0554,14.0554,14.0554,14.6225,14.6225,14.6225,14.6225,16.1046,16.1046,17.5294,17.5294,17.5294,17.5294,18.1162,18.1162,19.1373,19.1373,19.1373,19.1373,19.1373,19.8502,19.952,19.952,19.952,19.952,21.9434,21.9434,21.5526,21.5526,21.5526,21.5526,21.5526,20.8864,20.7511,20.7511,20.7511,20.7511,20.5833,20.5833,15.3215,15.3215,15.3215,15.3215,15.3215,12.1539,12.5293,12.5293,12.5293,12.5293,10.3987,10.3987,8.9699,8.9699,8.9699,8.9699,8.9699
"002368.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.2389,7.4147,7.4147,7.4147,7.4147,7.4606,7.4606,9.3815,9.3815,9.3815,9.3815,9.3815,8.7357,9.0973,9.0973,9.0973,9.0973,10.3765,10.3765,10.352,10.352,10.352,10.352,10.352,10.352,10.6155,10.6155,10.6155,10.6155,11.3511,11.3511,10.8657,10.8657,10.8657,10.8657,10.8657,11.4617,11.3836,11.3836,11.3836,11.3836,11.4694,11.4694,11.2937,11.2937,11.2937,11.2937,11.2937,9.521,9.2337,9.2337,9.2337,9.2337,9.5251,9.5251,9.4025,9.4025,9.4025,9.4025,9.4025,9.7961,9.4732,9.4732,9.4732,9.4732,7.3754,7.3754,8.3287,8.3287,8.3287,8.3287,8.3287,9.3715,9.4881,9.4881,9.4881,9.4881,9.6441,9.6441,9.5489,9.5489,9.5489,9.5489,9.5489,12.5062,12.4374,12.4374,12.4374,12.4374,12.9543,12.9543,12.6759,12.6759,12.6759,12.6759,12.6759
"002369.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.9472,8.4982,8.4982,8.4982,9.0365,9.0365,9.0365,9.9238,9.9238,9.9238,9.9238,9.9238,9.9238,10.4669,10.4669,10.4669,10.4669,11.8111,11.8111,12.7711,12.7711,12.7711,12.7711,12.7711,12.7711,12.0603,12.0603,12.0603,12.0603,10.3772,10.3772,7.204,7.204,7.204,7.204,7.204,7.204,6.1132,6.1132,6.1132,6.1132,7.2543,7.2543,6.8754,6.8754,6.8754,6.8754,6.8754,6.8754,6.9012,6.9012,6.9012,6.9012,6.399,6.399,5.24,5.24,5.24,5.24,5.24,5.24,-0.0048,-0.0048,-0.0048,-0.0048,-0.9305,-0.9305,-3.328,-3.328,-3.328,-3.328,-3.328,-4.0458,-4.0458,-1.5504,-1.5504,-1.5504,-1.5433,-1.5433,-0.9346,-0.9346,-0.9346,-0.9346,-0.9346,1.2474,-0.6523,-0.6523,-0.6523,-0.6523,0.4368,0.4368,0.9172,0.9172,0.9172,0.9172,0.9172
"002370.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.9549,7.1247,7.1247,7.1247,7.1247,6.7549,6.7549,6.223,6.223,6.223,6.223,6.223,6.223,5.9929,5.9929,5.9929,5.9929,6.3867,6.3867,6.4155,6.4155,6.4155,6.4155,6.4155,6.4155,4.2194,4.2194,4.2194,4.2194,1.6277,1.6277,-0.7689,-0.7689,-0.7689,-0.7689,-0.7689,-0.7689,-4.9549,-4.9549,-4.9549,-4.9549,-3.9723,-3.9723,-2.5075,-2.5075,-2.5075,-2.5075,-2.5075,-2.5075,3.3291,3.3291,3.3291,3.3291,4.9131,4.9131,5.1065,5.1065,5.1065,5.1065,5.1065,5.4285,5.3739,5.3739,5.3739,5.3739,6.518,6.518,7.2307,7.2307,7.2307,7.2307,7.2307,7.0631,8.0643,8.0643,8.0643,8.0643,10.6243,10.6243,4.5618,4.5618,4.5618,4.5618,4.5618,4.5618,5.7326,6.6241,6.6241,6.6241,7.2108,7.2108,8.2445,8.2445,8.2445,8.2445,8.2445
"002371.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.0997,6.2103,6.2103,6.2103,6.2103,7.0028,7.0028,7.7893,7.7893,7.7893,7.7893,9.0882,9.0882,9.667,9.667,9.667,9.667,10.9098,10.9098,12.5631,12.5631,12.5631,12.5631,13.2703,13.2703,13.5355,13.5355,13.5355,13.5355,13.1997,13.1997,7.6507,7.6507,7.6507,7.6507,7.6507,7.6507,7.3413,7.3413,7.3413,7.3413,6.7882,6.7882,6.4002,6.4002,6.4002,6.4002,6.4002,5.6513,4.9684,4.9684,4.9684,4.9684,3.7794,3.7794,3.2669,3.2669,3.2669,3.2669,3.2669,2.287,2.3016,2.3016,2.3016,2.3016,2.2602,2.2602,2.4279,2.4279,2.4279,2.4279,2.4279,2.0673,1.9878,1.9878,1.9878,1.9878,2.0931,2.0931,1.9718,1.9718,1.9718,1.9718,1.9718,2.9105,2.9396,2.9396,2.9396,2.9396,3.8635,3.8635,3.3841,3.3841,3.3841,3.3841,3.3841
"002372.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6346,9.683,9.683,9.683,9.683,10.1814,10.1814,10.6601,10.6601,10.6601,10.6601,10.6601,10.8166,10.9901,10.9901,10.9901,10.9901,12.5162,12.5162,12.8072,12.8072,12.8072,12.8072,12.8072,12.7634,12.5295,12.5295,12.5295,12.5295,13.6743,13.6743,13.0789,13.0789,13.0789,13.0789,13.0789,13.0789,13.6025,13.6025,13.6025,13.6025,15.2989,15.2989,15.2973,15.2973,15.2973,15.2973,15.2973,15.2973,15.9314,15.9314,15.9314,15.9314,18.239,18.239,18.0619,18.0619,18.0619,18.0619,18.0619,18.0619,17.7765,17.7765,17.7765,17.7765,19.7198,19.7198,19.512,19.512,19.512,19.512,19.512,19.512,20.1668,20.1668,20.1668,20.1668,23.5019,23.5019,23.8499,23.8499,23.8499,23.8499,23.8499,24.4154,24.0042,24.0042,24.0042,24.0042,27.5038,27.5038,26.4608,26.4608,26.4608,26.4608,26.4608
"002373.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.3623,6.2305,6.2305,6.2305,6.2305,3.8784,3.8784,4.732,4.732,4.732,4.732,4.732,4.732,0.6744,0.6744,0.6744,0.6744,0.5319,0.5319,-1.6139,-1.6139,-1.6139,-1.6139,-1.6139,1.869,1.0044,1.0044,1.0044,1.0044,-0.6283,-0.6283,-1.7672,-1.7672,-1.7672,-1.7672,-1.7672,-1.7672,-12.7666,-12.7666,-12.7666,-12.7666,-14.799,-14.799,-21.3363,-21.3363,-21.3363,-21.3363,-21.3363,-21.3363,-21.6694,-21.6694,-21.6694,-21.6694,2.7678,2.7678,16.6147,16.6147,16.6147,16.6147,16.6147,16.6147,30.2103,30.2103,30.2103,30.2103,26.8265,26.8265,27.6092,27.6092,27.6092,27.6092,27.6092,27.6092,10.0642,10.0642,10.0642,10.0642,10.305,10.305,9.5241,9.5241,9.5241,9.5241,9.5241,9.5241,10.3371,10.3273,10.3273,10.3273,10.8527,10.8527,10.7581,10.7581,10.7581,10.7581,10.7581
"002374.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.1449,6.3323,6.3323,6.3323,6.3323,6.4531,6.4531,6.4952,6.4952,6.4952,6.4952,6.4952,6.4952,5.8485,5.8485,5.8485,5.8485,2.3675,2.3675,1.9462,1.9462,1.9462,1.9462,1.9462,2.5765,2.834,2.834,2.834,2.834,7.267,7.267,7.5274,7.5274,7.5274,7.5274,7.5274,7.5274,5.1729,5.1729,5.1729,5.1729,4.9712,4.9712,4.8682,4.8682,4.8682,4.8682,4.8682,4.6786,4.3013,4.3013,4.3013,4.3013,4.146,4.146,3.7192,3.7192,3.7192,3.7192,3.7192,3.7192,1.9804,1.9804,1.9804,3.5031,3.5031,3.5031,4.2581,4.2581,4.2581,4.2581,4.2581,6.1019,5.797,5.797,5.797,5.797,5.6332,5.6332,6.2615,6.2615,6.2615,6.2615,6.2615,6.2615,4.2956,4.2956,4.2956,4.2956,5.1012,5.1012,5.4535,5.4535,5.4535,5.4535,5.4535
"002375.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.2944,7.1313,7.1313,7.1313,7.1313,8.2663,8.2663,9.0572,9.0572,9.0572,9.0572,9.0572,10.8707,11.4752,11.4752,11.4752,11.4752,12.9351,12.9351,14.3572,14.3572,14.3572,14.3572,14.3572,15.8334,16.5021,16.5021,16.5021,16.5021,17.5383,17.5383,18.158,18.158,18.158,18.158,18.158,18.158,18.4081,18.4081,18.4081,18.4081,19.3655,19.3655,20.3422,20.3422,20.3422,20.3422,20.3422,20.3422,21.1273,21.1273,21.1273,21.1273,16.8658,16.8658,16.246,16.246,16.246,16.246,16.246,16.246,15.5147,15.5147,15.5147,15.5147,15.2614,15.2614,15.2614,12.8611,12.8611,12.8611,12.8611,12.8611,6.7607,6.7607,6.7607,6.7607,3.5344,3.5344,3.4788,3.4788,3.4788,3.4788,3.4788,3.4788,3.9771,3.9771,3.9771,3.9771,4.626,4.626,4.7671,4.7671,4.7671,4.7671,4.7671
"002376.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.3701,8.3506,8.3506,8.3506,8.3506,9.3884,9.3884,9.5273,9.5273,9.5273,9.5273,9.5273,9.5273,10.244,10.244,10.244,10.244,11.2352,11.2352,12.004,12.004,12.004,12.004,12.004,12.004,13.0907,13.0907,13.0907,13.0907,14.0728,14.0728,13.9216,13.9216,13.9216,13.9216,13.9216,13.9216,14.6569,14.6569,14.6569,14.6569,14.7547,14.7547,14.8779,14.8779,14.8779,14.8779,14.8779,14.8779,14.6254,14.6254,14.6254,14.6254,23.2117,23.2117,21.4014,21.4014,21.4014,21.4014,21.4014,21.4014,15.6522,15.6522,15.6522,15.6522,6.011,6.011,7.1682,7.1682,7.1682,7.1682,7.1682,7.1682,8.0677,8.0677,8.0677,8.0677,7.5171,7.5171,7.6602,7.6602,7.6602,7.6602,7.6602,7.6602,10.4389,10.4389,10.4389,10.4389,11.4534,11.4534,11.2918,11.2918,11.2918,11.2918,11.2918
"002377.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5599,5.3361,5.3361,5.3361,5.3361,5.3211,5.3211,5.473,5.473,5.473,5.473,5.473,5.473,5.6619,5.6619,5.6619,5.6619,5.5888,5.5888,5.3526,5.3526,5.3526,5.3526,5.3526,5.3526,5.3518,5.3518,5.3518,5.3518,5.3798,5.3798,4.0555,4.0555,4.0555,4.0555,4.0555,4.0555,2.9258,2.9258,2.9258,2.9258,2.7328,2.7328,2.5367,2.5367,2.5367,2.5367,2.5367,2.5367,1.7701,1.7701,1.7701,1.7701,2.2207,2.2207,2.5709,2.5709,2.5709,2.5709,2.5709,2.5709,6.2927,6.2927,6.2927,6.2927,6.2484,6.2484,5.766,5.766,5.766,5.766,5.766,5.766,3.6078,3.6078,3.6078,3.6078,2.764,2.764,3.4258,3.4258,3.4258,3.4258,3.4258,3.4258,0.6705,0.9629,0.9629,0.9629,0.7705,0.7705,0.7757,0.7757,0.7757,0.7757,0.7757
"002378.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2325,10.9335,10.9335,10.9335,10.9335,11.1325,11.1325,12.6208,12.6208,12.6208,12.6208,12.6208,12.6208,13.7897,13.7897,13.7897,13.7897,17.3702,17.3702,21.3422,21.3422,21.3422,21.3422,21.3422,21.3422,19.1188,19.1188,19.1188,19.1188,18.5258,18.5258,11.7804,11.7804,11.7804,11.7804,11.7804,9.4297,7.8887,7.8887,7.8887,7.8887,7.3428,7.3428,8.2755,8.2755,8.2755,8.2755,8.2755,7.6209,6.8526,6.8526,6.8526,6.8526,6.1641,6.1641,5.0112,5.0112,5.0112,5.0112,5.0112,5.0112,1.9882,1.9882,1.9882,1.9882,-0.1607,-0.1607,-3.7535,-3.7535,-3.7535,-3.7535,-3.7535,-3.7535,-9.1571,-9.1571,-9.1571,-9.1571,-8.1204,-8.1204,-3.8442,-3.8442,-3.8442,-3.8442,-3.8442,-3.8442,3.723,3.723,3.723,3.723,3.8074,3.8074,3.0534,3.0534,3.0534,3.0534,3.0534
"002379.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9355,4.4614,4.4614,4.4614,4.4614,4.7416,4.7416,4.3157,4.3157,4.3157,4.3157,4.3157,4.3157,4.2585,4.2585,4.2585,4.2585,3.419,3.419,3.1855,3.1855,3.1855,3.1855,3.1855,3.1855,-1.4629,-1.4629,-1.4629,-1.4629,-0.3036,-0.3036,0.1306,0.1306,0.1306,0.1306,0.1306,1.2314,2.435,2.435,2.435,2.435,1.7986,1.7986,1.3001,1.3001,1.3001,1.3001,1.3001,1.3001,-0.3806,-0.3806,-0.3806,-0.3806,-1.0037,-1.0037,-2.6522,-2.6522,-2.6522,-2.6522,-2.6522,-2.6522,-29.5862,-29.5862,-29.5862,-29.5862,-31.5202,-31.5202,-22.4529,-22.4529,-22.4529,-22.4529,-22.4529,-22.4529,-7.0761,-7.0761,-7.0761,-7.0761,-3.8621,-3.8621,-9.8411,-9.8411,-9.8411,-9.8411,-9.8411,-9.8411,3.3641,3.3641,3.3641,3.3641,2.8625,2.8625,3.3884,3.3884,3.3884,3.3884,3.3884
"002380.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.4981,6.4086,6.4086,6.4086,6.4086,6.5719,6.5719,7.1581,7.1581,7.1581,7.1581,7.1581,6.2429,6.3177,6.3177,6.3177,6.3177,6.0783,6.0783,5.8148,5.8148,5.8148,5.8148,5.8148,4.791,4.4204,4.4204,4.4204,4.2545,4.2545,4.2545,4.3722,4.3722,4.3722,4.3722,4.3722,4.3722,3.0869,3.0869,3.0869,3.2702,3.2702,3.2702,3.638,3.638,3.638,3.638,3.638,3.638,3.5757,3.5757,3.5757,3.9909,3.9909,3.9909,3.8467,3.8467,3.8467,3.8467,4.507,4.507,4.4081,4.4081,4.4081,4.4081,5.0341,5.0341,5.5791,5.5791,5.5791,5.5791,5.5791,5.5791,3.3131,3.3131,3.3131,3.3131,3.8552,3.8552,3.8768,3.8768,3.8768,3.8768,3.8768,3.8768,4.2924,4.2924,4.2924,4.7235,4.7235,4.7235,4.942,4.942,4.942,4.942,4.942
"002381.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4176,7.4176,7.4176,7.4176,6.9659,6.9659,5.6417,5.6417,5.6417,5.6417,5.6417,5.6417,4.0979,4.0979,4.0979,4.0979,3.556,3.556,3.3047,3.3047,3.3047,3.3047,4.2726,4.2726,5.2769,5.2769,5.2769,6.3085,6.3085,6.3085,8.7657,8.7657,8.7657,8.7657,10.597,10.597,11.5497,11.5497,11.5497,11.5497,13.1353,13.1353,13.5837,13.5837,13.5837,13.5837,13.3713,13.3713,13.1636,13.1636,13.1636,13.241,13.241,13.241,11.9326,11.9326,11.9326,11.9326,11.9326,11.5,10.6362,10.6362,10.6362,10.4719,10.4719,10.4719,10.5841,10.5841,10.5841,10.5841,10.5841,8.9271,5.9164,5.9164,5.9164,5.9164,6.1186,6.1186,4.9165,4.9165,4.9165,4.9165,4.9165,4.9165,2.9508,2.9508,2.9508,2.9508,4.4273,4.4273,4.7325,4.7325,4.7325,4.7325,4.7325
"002382.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7009,6.7009,6.7009,6.7009,6.3141,6.3141,5.1012,5.1012,5.1012,5.1012,5.1012,5.1012,3.3983,3.3983,3.3983,3.3983,3.012,3.012,3.3064,3.3064,3.3064,3.3064,3.3064,3.3064,3.9922,3.9922,3.9922,3.9922,4.6201,4.6201,5.0549,5.0549,5.0549,5.0549,5.0549,5.0549,5.2902,5.2902,5.2902,5.2902,5.5328,5.5328,4.2575,4.2575,4.2575,4.2575,4.2575,4.2575,4.3037,4.3037,4.3037,4.3037,3.5494,3.5494,4.2457,4.2457,4.2457,4.2457,4.2457,4.2457,8.7978,8.7978,8.7978,8.7978,11.8313,11.8313,14.8772,14.8772,14.8772,14.8772,14.8772,14.8772,14.1642,14.1642,14.1642,14.1642,15.4587,15.4587,14.0932,14.0932,14.0932,14.0932,13.9402,13.9402,13.7457,13.7457,13.7457,13.7457,13.9871,13.9871,13.9176,13.9176,13.9176,13.9176,13.9176
"002383.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6217,5.6217,5.6217,5.6217,5.5961,5.5961,5.3921,5.3921,5.3921,5.3921,5.3921,5.3921,3.416,3.416,3.416,3.416,3.1722,3.1722,3.3635,3.3635,3.3635,3.3635,3.3635,3.3635,1.7179,1.7179,1.7179,1.7179,-0.1171,-0.1171,-1.2499,-1.2499,-1.2499,-1.2499,-1.2499,-1.2499,-4.277,-4.277,-4.277,-4.277,-4.832,-4.832,-5.2376,-5.2376,-5.2376,-5.2376,-5.2376,-5.2376,0.6016,0.6016,0.6016,0.6016,0.6296,0.6296,0.776,0.776,0.776,0.776,0.776,0.776,3.4901,3.4901,3.4901,4.5139,4.5139,4.5139,5.3369,5.3369,5.3369,5.3369,5.3369,3.3828,3.2142,3.2142,3.2142,3.2142,3.3047,3.3047,1.8278,1.8278,1.8278,1.8278,1.8278,2.7499,3.364,3.364,3.364,3.364,4.088,4.088,4.4318,4.4318,4.4318,4.4318,4.4318
"002384.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.2353,20.2353,20.2353,20.2353,6.2526,6.2526,7.3702,7.3702,7.3702,7.3702,7.3702,6.6372,7.4447,7.4447,7.4447,7.4447,7.7956,7.7956,6.367,6.367,6.367,6.367,6.367,6.367,2.2921,2.2921,2.2921,2.2921,1.8373,1.8373,4.1257,4.1257,4.1257,4.1257,4.1257,4.1257,-8.3507,-8.3507,-8.3507,-8.3507,-8.4605,-8.4605,-10.8734,-10.8734,-10.8734,-10.8734,-10.8734,-10.8734,1.698,1.698,1.698,1.698,1.3486,1.3486,1.8974,1.8974,1.8974,1.8974,1.8974,1.8974,3.2819,3.2819,3.2819,3.2819,2.7766,2.7766,2.7766,2.2141,2.2141,2.2141,2.2141,2.2141,1.3959,1.3959,1.3959,1.3959,4.569,4.569,4.3382,4.3382,4.3382,4.3382,4.3382,4.3382,5.3094,5.3094,5.3094,5.3094,1.5222,1.5222,4.7825,4.7825,4.7825,4.7825,4.7825
"002385.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.7695,30.7695,30.7695,30.7695,9.8255,9.8255,10.0657,10.0657,10.0657,10.0657,10.0657,10.0657,10.9749,10.9749,10.9749,10.9749,12.2736,12.2736,12.9973,12.9973,12.9973,12.9973,12.9973,14.4783,15.3693,15.3693,15.3693,15.3693,16.2092,16.2092,16.337,16.337,16.337,16.337,16.337,16.337,16.2441,16.2441,16.2441,16.2441,15.9406,15.9406,15.2376,15.2376,15.2376,15.2376,15.2376,15.2376,14.0552,14.0552,14.0552,14.0552,14.1778,14.1778,14.0925,14.0925,14.0925,14.0925,14.0925,14.0925,12.3178,12.3178,12.3178,12.3178,12.0986,12.0986,12.2914,12.2914,12.2914,12.2914,12.2914,12.2914,8.465,8.465,8.465,8.465,9.8693,9.8693,10.1165,10.1165,10.1165,10.1165,10.1165,9.5417,10.0891,10.0891,10.0891,10.0891,11.082,11.082,11.6158,11.6158,11.6158,11.6158,11.6158
"002386.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.1136,8.1136,8.1136,8.1136,4.6387,4.6387,4.2691,4.2691,4.2691,4.2691,4.2691,4.2691,2.5108,2.5108,2.5108,2.5108,2.7171,2.7171,2.7222,2.7222,2.7222,2.7222,2.7222,2.7222,-2.4328,-2.4328,-2.4328,-2.4328,-5.4872,-5.4872,-5.9645,-5.9645,-5.9645,-5.9645,-5.9645,-5.9645,4.606,4.606,4.606,4.606,7.1863,7.1863,7.3541,7.3541,7.3541,7.3541,7.3541,7.3541,0.6886,0.6886,0.6886,0.6886,-1.066,-1.066,-2.3179,-2.3179,-2.3179,-2.3179,-2.3179,-2.3179,-0.0884,-0.0884,-0.0884,-0.0884,0.3546,0.3546,0.4702,0.4702,0.4702,0.4702,0.4702,0.4702,0.5339,0.5339,0.5339,0.5339,0.9141,0.9141,2.2478,2.2478,2.2478,2.2478,1.3557,1.3557,2.9645,2.9645,2.9645,3.5911,3.5911,3.5911,4.5734,4.5734,4.5734,4.5734,4.5734
"002387.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.517,24.517,24.517,24.517,6.8281,6.8281,6.8996,6.8996,6.8996,6.8996,6.8996,6.8996,5.8777,5.8777,5.8777,7.014,7.014,7.014,7.0754,7.0754,7.0754,7.0754,7.0754,7.0754,8.1793,8.1793,8.1793,8.1793,7.1773,7.1773,6.3891,6.3891,6.3891,6.3891,6.3891,6.3891,3.3481,3.3481,3.3481,3.3481,1.0239,1.0239,0.162,0.162,0.162,0.162,0.162,0.162,0.7104,0.7104,0.7104,0.7104,1.5719,1.5719,1.0895,1.0895,1.0895,1.0895,1.0895,1.0895,-0.9385,-0.9385,-0.9385,-0.9385,-5.4091,-5.4091,-12.3528,-12.3528,-12.3528,-12.3528,-12.3528,-12.3528,-89.3122,-89.3122,-89.3122,-89.3122,-87.6385,-87.6385,-56.0643,-56.0643,-56.0643,-56.0643,-56.0643,-56.0643,1.4035,1.4035,1.4035,-5.1843,-5.1843,-5.1843,-11.9245,-11.9245,-11.9245,-11.9245,-11.9245
"002388.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2427,19.2427,19.2427,19.2427,5.6581,5.6581,5.5425,5.5425,5.5425,5.5425,5.5425,5.5425,4.2825,4.2825,4.2825,4.2825,4.4589,4.4589,4.5909,4.5909,4.5909,4.5909,4.5909,4.5909,4.4188,4.4188,4.4188,4.4188,3.6438,3.6438,3.4412,3.4412,3.4412,3.4412,3.4412,3.4412,2.6209,2.6209,2.6209,2.6209,2.3409,2.3409,1.889,1.889,1.889,1.889,1.889,1.889,1.8271,1.8271,1.8271,1.8271,1.8277,1.8277,1.8919,1.8919,1.8919,1.8919,1.8919,1.8919,1.5301,1.5301,1.5301,0.9754,0.9754,0.9754,1.1068,1.1068,1.1068,1.1068,1.1068,1.1068,0.8391,0.8391,0.8391,0.8391,0.9199,0.9199,1.2149,1.2149,1.2149,1.2149,1.2149,1.2149,3.3853,3.3853,3.3853,3.3853,4.9719,4.9719,5.1869,5.1869,5.1869,5.1869,5.1869
"002389.SZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.1691,25.1691,25.1691,7.6514,7.6514,7.6514,7.5482,7.5482,7.5482,7.5482,7.5482,8.145,9.1112,9.1112,9.1112,9.6427,9.6427,9.6427,11.6217,11.6217,11.6217,12.6018,12.6018,12.6018,12.8423,12.8423,12.8423,12.8423,6.8083,6.8083,5.4733,5.4733,5.4733,5.4733,5.4733,4.0174,3.2292,3.2292,3.2292,3.2292,2.4049,2.4049,1.9823,1.9823,1.9823,1.9823,2.2679,2.2679,2.0072,2.0072,2.0072,2.0072,2.23,2.23,2.2608,2.2608,2.2608,2.2608,2.2931,2.2931,2.784,2.784,2.784,2.784,3.3939,3.3939,2.4711,2.4711,2.4711,2.4711,2.4711,3.002,3.2626,3.2626,3.2626,3.2626,3.6229,3.6229,3.7747,3.7747,3.7747,3.7747,3.7747,3.7747,3.4195,3.4195,3.4195,3.4195,3.1678,3.1678,2.9548,2.9548,2.9548,2.9548,2.9548
