"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"600019.SH",0.01600855,0.01327092,0.0131263,0.01341293,0.01433817,0.014217,0.01322495,0.01075875,0.00951017,0.00773702,0.0049411,0.00493938,0.00566498,0.0062452,0.00738117,0.00743895,0.008394,0.00734943,0.00789508,0.00846742,0.0087745,0.0075994,0.00644825,0.00578858,0.00629468,0.00686412,0.00576837,0.00455872,0.00380473,0.00370948,0.00323443,0.00247307,0.00219935,0.00235633,0.00337048,0.00370798,0.00351382,0.00267442,0.00262485,0.00374273,NA,0.00430672,0.003237,0.00230115,0.00214762,0.0017939,0.0016861,0.00166093,0.00179358,0.0018075,0.00172205,0.00177985,NA,0.00155878,0.00126673,0.00108457,0.00124885,0.00183598,0.0019873,0.00171823,0.00135583,0.00152735,0.00181017,0.0018053,0.00166838,0.00145213,0.0013438,0.00123053,0.00124118,0.00168165,0.00180788,0.00186165,0.00144903,0.0013924,0.0014249,0.00140722,0.00143697,0.0011997,0.00103887,0.00122802,0.00173983,0.0021676,0.0026811,0.00382683,0.00755023,0.00896558,0.01046465,0.00947773,0.0129772,0.01461713,0.01607308,0.01335703,0.01147405,0.00829918,0.00564805,0.00392652,0.00322225,0.00467863,0.0047906,0.00492918,0.00388327,0.00311645,NA,NA,NA,NA,0.00233628,0.00304287,0.00408708,NA,0.00455602,0.0043507,0.0034809,0.00270753,0.00267205,0.00352935,0.00550045,0.00633173,0.00576735,0.00530217,0.00471443,0.00617987,0.0069414
"600020.SH",0.01695197,0.01556928,0.01492088,0.01351612,0.00938322,0.00962,0.00861978,0.0072287,0.00559558,0.00539927,0.00401423,0.00759055,0.01027477,0.01103702,0.01647472,0.01623532,0.02200775,0.02004532,0.02294172,0.02224292,0.01830133,0.01426842,0.01087977,0.01424312,0.01528648,0.0175342,0.01686998,0.01610013,0.01463412,0.01060998,0.00759608,0.00554997,0.00636818,NA,0.00896565,0.01010022,0.00794172,0.00452852,0.0037648,0.00466108,0.00682787,0.00631483,0.00529565,0.00296862,0.00255458,0.00191603,0.00216047,0.00292873,0.0028831,0.00247372,0.00169847,0.00203032,0.00311235,0.00327292,0.00296805,0.00151633,0.00094087,0.00084447,0.00096532,0.00094953,0.00118695,0.00162382,0.00195957,0.00228567,0.00207383,0.00160273,0.00137395,0.0013176,0.0016073,0.00273352,0.00307752,0.0028287,0.00149592,0.00109993,0.00150953,0.00157863,0.0018524,0.0013761,0.00161738,0.00226305,0.00318763,0.00565077,0.00717678,0.00943345,0.01356533,0.0146818,0.01420213,0.02006068,0.03153398,0.04208518,0.04222882,0.03836748,0.03315347,0.0267161,0.02144175,0.02069537,0.02325265,0.02054627,0.01638585,0.01140192,0.00994512,0.0086821,0.00679325,0.00624825,0.0074173,0.00720207,0.00718073,0.00680597,0.0069358,0.0065331,0.00758275,0.00900467,0.01043122,0.00863548,0.00924873,0.01511782,0.01925307,0.01810493,0.0111974,0.00683762,0.00507678,0.00589287,0.00593753
"600021.SH",0.01492498,0.0144101,0.01640912,0.01701712,0.01418367,0.01235383,0.01075503,0.00824057,0.00661518,0.00523453,0.00452698,0.0053037,0.00693188,0.00753583,0.01263832,0.01357203,0.01651423,0.01162878,0.00999828,0.00935408,0.00967777,0.0076223,0.00628495,0.00670328,0.00639615,0.00565717,0.00313525,0.00330968,0.00374468,0.00418928,0.00393257,0.00332495,0.0033846,0.00338162,0.0047431,0.00542025,0.00523343,0.00317407,0.0036018,0.00425793,0.0077734,NA,NA,0.00976483,0.01015872,0.0053135,0.00403973,0.00353017,0.00401355,0.0041238,0.00324308,0.0035472,0.00343792,0.00326043,0.00371932,0.00376125,0.00290362,0.00163485,0.00138785,0.00155868,0.00205902,0.00279947,0.00309502,0.00354478,0.00272,0.00253188,0.0020059,0.00196363,0.0021585,0.0033297,0.00880985,0.01045702,0.0104383,0.00573727,0.00687368,0.00892318,0.0084466,0.00572215,0.00309855,0.00351537,0.00501593,0.00751248,0.00885753,0.0161273,0.0218667,0.02831818,0.03188513,0.03626548,0.04314418,0.04408772,0.0427006,0.03919552,0.0343116,0.02880272,0.0217836,0.01578503,0.01218378,0.00869787,0.00782085,0.00879183,0.00825165,0.0056224,0.00408098,0.00481772,NA,NA,NA,NA,0.00801872,0.00888267,0.00946582,0.0069719,0.00688992,0.00568775,0.0054136,0.00366862,0.00304352,0.00313632,0.00290865,0.00271718,0.00179357,0.00185703,0.00182247
"600022.SH",0.01148517,0.0119236,0.01240757,0.01241602,0.01467833,0.01891215,0.01827977,0.01477742,0.01191367,0.01429168,0.01501282,0.0191841,0.02365353,0.02719587,0.03278375,0.04146142,0.05161473,0.04719355,0.03466842,0.02465405,0.02380293,0.0219514,0.01838465,NA,NA,NA,0.01691775,0.01192313,0.0094738,0.00530087,0.004156,0.00394025,0.00421848,NA,NA,NA,NA,0.00532452,NA,NA,0.01227243,0.02104147,0.02749788,0.02093103,0.01233965,0.00650805,0.00483687,0.00539328,0.004984,0.0053566,0.00488622,0.00647787,0.00635325,0.00504133,0.00312812,0.00253008,0.00191443,0.00209823,0.00312205,0.0030821,0.00354132,0.003303,0.00373995,0.00333995,0.00250885,0.0018592,0.0020038,0.00233533,0.00259482,0.00338742,0.00350757,0.00339158,0.00237535,0.001975,0.00198475,0.00198972,0.00242792,0.00222558,0.0019245,0.0023915,0.00429333,0.00746637,NA,0.0142636,0.02153908,0.02196375,0.01726512,0.01365217,0.01900428,0.02313203,0.03169153,0.03195922,0.03468305,0.02312097,0.01946905,0.01267595,0.0098308,0.01010425,0.00893495,0.0091257,0.00679212,0.00533442,0.00440915,0.00364478,0.00431718,0.00437218,0.00470477,0.00716373,0.00820998,0.00885807,0.01048403,0.01022302,0.0112059,0.00717178,0.00690277,0.0086205,0.01669035,0.02328538,0.02174442,0.01611908,0.00931658,0.00853157,0.00937203
"600023.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17387667,0.1017222,0.08943909,0.05685227,0.03628393,0.01913173,0.01572067,0.017016,0.03100625,0.04150923,0.05566823,0.0568615,0.07088222,0.06369777,0.05612582,0.04214938,0.08304132,0.13609927,0.1586267,0.12444033,0.09007288,0.06623798,0.04683832,0.03142803,0.02247525,0.01680593,0.0111914,0.0113699,0.01228362,0.01068338,0.00928943,0.00829252,0.00935918,0.00835608,0.00767982,0.0097358,0.01029858,0.00918527,0.0059198,0.00288185,0.00267367,0.0020123,0.00182595,0.00145623,0.00129815,0.0012206,0.00105332,0.00102733,0.00111082,0.00168043,0.00200478
"600025.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23590909,0.1666403,0.14671425
"600026.SH",0.02218958,0.01942228,NA,0.01504802,0.0130974,0.01312683,0.01266988,0.01149695,0.01238045,0.01590458,0.02117383,NA,0.03554295,0.03134032,0.02479493,0.0148658,0.0165756,0.01458723,0.01248693,0.01125825,0.0106877,0.00920262,0.00794455,0.00768728,0.00792132,0.00880163,0.00782998,0.00666943,0.00509562,0.00546545,0.00504338,0.00459123,0.00473945,0.00522913,0.00695033,0.00878293,0.00888878,NA,0.0050644,0.00490703,0.00492437,0.00391418,0.0028315,0.00245128,0.00233813,0.00196488,0.00203343,0.00192768,0.001858,0.0018933,0.00206163,0.00242653,0.00243785,0.00215695,0.00197755,0.0016967,0.00144815,0.00146305,0.00176987,0.00174588,0.00201963,0.00243833,0.00279783,0.00270068,0.00178538,0.00144242,0.00139533,0.00151367,0.00248103,0.00641627,0.00804365,0.00803978,0.00520433,0.00367167,0.00353407,0.00208607,0.00209445,0.00177337,0.00149372,0.0024593,0.00375398,0.00476495,0.00591012,0.0086814,0.01947273,0.02419445,0.02740778,0.02853732,0.04395643,0.05117,0.057121,0.04892428,NA,NA,NA,NA,0.04920668,0.03685522,0.02295742,0.01330493,0.012085,0.0101667,0.00847038,0.00686025,0.00757102,0.00779545,0.00829282,0.01126405,0.0111928,0.01021923,0.00847078,0.00937447,0.0101058,0.0080997,0.00598968,0.00620728,0.00806277,0.00796287,NA,0.00424565,0.00362542,0.00387507,0.00408487
"600027.SH",0.01222667,0.01201497,0.01390185,0.01312962,0.00960395,0.00985313,NA,0.01194252,0.00726385,0.00469408,0.00306582,0.00366563,0.00555173,0.0062192,0.00896475,0.00988895,0.01452173,0.01454287,0.01635002,0.02234835,0.02270535,0.01519003,0.00863782,0.00458833,0.00453248,0.00392665,0.00245647,0.00161535,0.00143675,0.00145057,0.00148522,0.0014677,0.0019829,0.00213928,0.0028563,0.00272592,0.00332178,0.00304588,0.00335385,0.004375,0.00544567,0.00556718,0.00409517,0.00263113,0.0019831,0.00168822,0.00156592,0.00203117,0.00275992,0.0029192,0.00243155,0.00173797,0.00148118,0.00143075,0.00276688,0.00347672,0.00332797,0.00238068,0.0023446,0.0024253,0.00279437,0.00288402,0.0032833,0.00343205,0.00317133,0.00341907,0.00337028,0.00501915,0.00568385,0.0063404,0.00679668,0.006616,0.00618818,0.0042628,0.00398447,0.00396465,0.00482992,0.00463647,0.00422158,0.00593223,0.0067404,0.00816857,0.0071484,0.00956575,0.01531163,0.0183521,0.01648382,0.01442362,0.0185394,0.02490573,0.03522472,0.0358844,0.03358217,0.01964072,0.01190245,0.00760993,0.00596158,0.00510325,0.0044924,0.0048792,0.00443727,0.00335328,0.00245742,0.00255145,0.00330157,0.0032213,0.00286923,0.00297153,0.00348782,0.00367365,0.00403525,0.00398525,0.0046841,0.00396002,0.00345268,0.00272493,0.00269508,0.00245235,0.00191267,0.001677,0.00153002,0.00229892,0.00229055
"600028.SH",0.01722315,0.01010165,0.00928138,0.00955663,0.00889165,0.0093364,0.01103275,0.0100543,0.00790797,0.00550772,0.00441262,0.00483035,0.00538563,0.00572692,0.00687967,0.00670155,0.00681093,0.00601712,0.0072332,0.00869883,0.00836788,0.00708525,0.00518892,0.00345422,0.00185753,0.00173622,0.00153872,0.00113622,0.00088068,0.00083958,0.00072595,0.00056435,0.00052847,0.00056615,0.0009266,0.00117518,0.0011642,0.00091922,0.00090822,0.0010197,0.00101768,0.00073638,0.00057612,0.00041942,0.00039905,0.0003381,0.00032993,0.00034537,0.00036273,0.00043762,0.00050812,0.00058178,0.00054,0.00047685,0.00041795,0.00038727,0.00032563,0.00031343,0.00030418,0.0002853,0.00036228,0.00048422,0.00065485,0.00075453,0.00068803,0.00055115,0.00047428,0.00061542,0.00061843,0.00061312,0.00048293,0.00066412,0.00067655,0.00062245,0.0006923,0.00083487,0.000958,0.0006883,0.00053352,0.00054315,0.00074588,0.00092753,0.00097382,0.00121828,0.00356775,0.00517025,0.00604638,0.00579255,0.00755155,0.00823883,0.00838985,0.00740518,0.00613587,0.00432955,0.00256705,0.00221755,0.0019149,0.00166902,0.00136933,0.0014384,0.00147718,0.00133282,0.00098862,0.00070073,0.00065712,0.00061448,0.00063413,0.00076982,0.0012769,0.00155302,0.00169398,0.00142073,0.00121217,0.00115132,0.00109453,0.001184,0.00112005,0.00105365,0.00096875,0.00132923,0.00141095,0.0023799,0.0026926
"600029.SH",0.02286655,0.02293068,0.02166402,0.02391972,0.04207357,0.05587237,0.0576369,0.04849603,0.04119107,0.03663872,0.02465543,NA,0.03343943,0.03215082,0.04743625,0.0495073,0.05426283,0.0477911,NA,0.0537129,0.0526779,0.04756567,0.03381228,0.03304007,0.03024005,0.03360998,NA,0.03222773,NA,0.0461125,NA,0.04208473,0.03493793,0.02678305,0.02369067,0.0161197,0.01432222,0.01113815,0.01010703,0.01006633,0.0106918,NA,0.00845637,0.00693482,0.00707307,0.00648097,0.0057268,NA,0.00609452,0.00639192,0.00650813,0.00693303,0.00678662,NA,0.00502388,0.0044154,0.00321285,0.00368785,0.00446162,0.00467355,0.00462192,0.00466558,0.00511195,0.00495768,0.00396648,0.00318302,0.00291805,0.00315098,0.00379923,0.00477113,0.00471718,0.00429715,0.003064,0.0027192,0.00261498,0.00244215,0.00251635,0.00226195,0.0021497,0.00275928,0.00402902,0.00658098,0.00875085,0.01274132,0.02358297,0.02543713,0.02464033,0.02410005,0.03026657,0.03650727,0.0376479,0.04117193,0.04377275,0.03303482,0.02617248,0.01985043,0.0194098,0.01610667,0.01343578,0.01069333,0.00890363,0.01183113,0.01154943,0.01286412,0.01078673,0.01000767,0.0084116,0.01017502,0.011472,0.01261257,0.01243698,0.0120526,0.01205267,0.01006543,0.0087876,0.00759573,0.00795205,0.0083606,0.008084,0.01069058,0.01165402,0.01856037,0.01991927
"600030.SH",0.00783207,0.00947422,0.01020547,0.01251843,0.01582755,0.01930795,0.02035713,0.01681358,0.015443,0.01571203,0.01873523,0.02300752,0.02183455,0.01941325,0.01844883,0.01780483,0.01943003,0.01840957,0.01986602,0.02262713,0.0233824,0.020494,0.01777478,0.01593787,0.01585957,0.01768102,0.01601858,0.01381992,NA,0.01016013,0.00941227,0.00830072,0.0070243,0.0074101,0.01393908,0.01691535,0.01735438,0.01000227,0.0098923,0.01116545,NA,0.00982098,0.00711457,0.00604075,0.0063963,0.00584093,0.0060672,0.00567167,0.00522392,0.00510967,0.00562482,0.0070057,0.00883918,0.00997463,0.00938195,0.00697765,0.00562157,0.00588237,0.0056522,0.00537742,0.0065921,0.00956745,0.01199977,0.01336887,0.01247853,0.01046698,0.00951965,0.00919252,0.00934595,0.0115373,0.01169893,0.01289328,0.01126137,0.01064202,0.00921848,0.00817042,0.01020212,0.00963915,0.0091502,0.00813722,0.00987707,0.01242293,0.01353565,0.0234002,0.05340092,0.0688677,0.06705643,0.05016462,0.04515958,0.04489418,0.04173488,0.03756963,0.03509262,0.0301296,0.02583297,0.03221098,0.03189497,0.02818083,0.01968742,0.01921187,0.01702875,0.0137274,0.00910162,0.00817893,0.00900293,0.00831393,0.00780937,0.01014387,0.01113982,0.01063458,0.00783672,0.0056657,0.00551103,0.00538417,0.00657737,0.00884482,0.01084243,0.01082962,0.00916117,0.01148387,0.01193987,0.01839255,0.01985003
"600031.SH",0.01684003,0.01199135,0.01144223,0.0101103,0.00950093,0.01038882,0.0110411,0.0093464,0.00683583,NA,0.00501898,0.00928522,0.01131158,0.01291887,0.01447427,0.01405625,0.0133416,0.00951298,0.0097398,0.00825247,0.00762045,0.00595432,0.00519887,0.0047018,0.00437862,0.00573093,0.00557812,0.0054216,0.00543707,0.0073743,0.0084128,0.00851298,0.00913697,0.01044458,0.01420157,0.01859403,0.0170895,0.01138028,0.01000217,0.01182682,0.01312127,0.00929922,0.00707595,0.00534333,0.00500122,0.00385398,0.00362293,0.00319183,0.00309625,0.00334947,0.00369207,0.003834,0.00393203,0.00448782,0.00435727,0.00399852,0.00328772,0.00442995,0.00441992,0.0042511,0.00452025,0.005982,0.00722857,0.0066045,0.00522433,0.00407198,0.003654,0.00371613,0.00385485,0.00482303,0.00495295,0.00446663,0.00336272,0.00275372,0.00277393,0.00237263,0.00265302,0.00233218,0.00208443,0.00290543,0.003934,0.00571925,0.0069718,0.01028072,0.02035133,0.0219965,0.02242995,0.01920763,0.02739577,0.03744327,0.0440364,0.0400962,0.03029538,0.02220245,0.01665345,0.01367322,0.01073852,0.00810493,0.00608587,0.00625667,0.00633985,0.00508545,0.00389943,0.00322475,0.00331468,0.00345535,0.00377502,0.00544082,0.00568818,0.00549178,0.00546737,0.00651103,0.00772045,0.00676638,0.00689677,0.00818492,0.01070137,0.01000352,0.00833733,0.01096652,0.01392943,0.01820617,0.01819115
"600033.SH",0.02243882,0.0338325,0.03506672,0.04249572,0.03212037,0.03179067,0.0218919,0.01681167,0.01291778,0.01232683,0.01031583,0.01348398,0.01710828,0.0193457,0.03118952,0.03658838,0.04515903,0.04533447,0.04454938,0.04182393,0.03836668,0.0327956,0.02428775,0.02764652,0.03803967,0.05063223,0.06254683,0.06677443,0.05801717,0.03897085,0.01996578,0.01411065,0.01684253,0.01674313,0.0199618,0.01890157,0.01769602,0.01095403,0.00982548,0.01033185,0.01337623,0.01206675,0.01057203,0.0087625,0.00781765,0.00553977,0.00422327,0.00383597,0.00386267,0.00402385,0.00488407,0.0058428,0.00639657,0.00602502,0.00525233,0.00385578,0.00281712,0.00311273,0.00401833,0.0038058,0.00504332,0.00702777,0.00845448,0.0080149,0.00601005,0.00396033,0.00405742,0.00426218,0.0051863,0.00771582,0.00831093,0.00798505,0.00493717,0.00396342,0.00382498,0.00329873,0.0042382,0.0044204,0.00414727,0.00525603,0.00587358,0.0093424,0.01419595,0.01979808,0.02854205,0.02340497,0.02069348,0.01746538,0.029459,0.04048147,0.04887397,0.04341607,0.03546873,0.02399293,0.01712165,0.01454067,0.01392128,0.01097402,0.00780258,0.0063067,0.00550787,0.00467828,0.00400247,0.00397593,0.00484162,0.00477013,0.00464803,0.00509118,0.0056476,0.00562618,0.006188,0.00860277,0.0119488,0.01143742,0.00970315,0.0110175,0.01165942,0.01069653,0.00571535,0.00380808,0.00314168,0.00338992,0.003582
"600035.SH",0.02532467,0.02632227,0.02570488,0.01910875,0.01122602,0.01173103,0.01198957,0.01218762,0.00963443,0.00771828,0.00642878,0.0103839,0.0145764,0.01568308,0.02031945,0.01772855,0.01987588,0.02270892,0.03258538,0.0390263,0.03546458,0.02829797,0.0217273,0.02392233,0.02588318,0.02776945,0.02490563,0.01659618,0.01432608,0.01146545,0.00858478,0.00658472,0.00602353,0.00702333,0.01004497,0.01129592,0.01012533,0.00595322,0.00595543,0.00649933,0.00740188,0.00553082,NA,0.0036799,0.00339752,0.00284758,0.00228433,0.00242188,0.00237482,0.00255632,0.00325927,0.00403047,0.00456763,0.0043167,0.00351387,0.00236443,0.00167482,0.00181352,0.0022075,0.00210272,0.00251657,0.0042243,0.00629968,0.00653988,0.00600538,0.00286405,0.00243438,0.00303457,0.00300428,0.00330992,0.00322912,0.00299252,0.00246857,0.00198513,0.0024143,0.00274308,0.00338358,0.00361358,0.00344618,0.00441422,0.00551108,0.01005205,0.0121683,0.01775718,NA,NA,NA,0.02082458,0.04075498,0.04983163,0.05834532,0.04868835,0.0399864,0.0276226,0.01972902,0.0154494,0.02133995,0.0246918,0.02359222,0.01783278,NA,NA,NA,NA,0.01349123,0.0113062,0.0095691,0.00683407,0.0079828,0.00800398,0.00659922,0.0042323,0.00383012,0.00322883,0.00287187,0.00302415,0.00350715,0.00434353,0.00445313,0.0054716,0.00515383,0.00467017,0.00526073
"600036.SH",0.00726178,0.00737298,0.00818,0.00795702,0.00754862,NA,0.00619542,0.00519357,0.00471017,0.00565743,0.00694165,0.01000497,0.01145068,0.01190423,NA,0.01584167,0.0170554,0.01334613,0.01144532,0.0097826,0.00799172,0.00693838,0.006542,0.00618185,0.00630818,0.00641345,0.00579783,0.00531407,0.00488845,0.00467923,0.00454673,0.00405978,0.0039361,0.00408103,0.00548615,0.00639632,0.00630267,0.00460398,0.00398425,0.00507033,0.00535543,0.00459073,0.00322922,0.00295427,0.00328727,0.00309955,0.00295333,0.0024114,0.00245553,0.00247998,0.00287565,0.00309523,0.00292763,0.002934,0.0028355,0.002903,0.00235022,0.00232798,0.00189863,0.00174548,0.00276887,0.00457437,0.0060873,0.00638222,0.00541373,0.00447172,0.00416672,0.0041206,NA,0.0040087,0.0037445,0.0039785,0.00375207,0.00353512,0.0033239,0.00297672,0.0028325,0.00233662,0.0021686,0.0023625,0.00275058,0.0030862,0.00324842,0.00494297,0.01289243,0.01628808,0.01628667,0.01198338,0.01187313,0.01315935,0.01502005,0.01558743,0.01318627,0.00884702,0.00460053,0.00353087,0.00305715,0.00280778,0.0023444,0.0019184,0.00188292,0.00162095,0.0012615,0.00090133,0.00099905,0.00094112,0.0009215,0.00108087,0.00139948,0.0014976,0.0013814,0.00133552,0.00154527,0.00204478,0.00274252,0.00308083,0.00271958,0.00221842,0.0023092,0.00294557,0.00324205,0.00340103,0.00355402
"600037.SH",0.01496,0.0175999,0.01878927,0.01734312,0.01588997,0.02033638,0.02224183,0.0267612,0.02395318,0.02172217,0.012567,0.01122452,0.01172678,0.0149732,0.0308418,0.03209292,0.03357138,NA,0.02721035,0.02820477,0.02620788,0.02394752,0.0205725,0.01872592,0.01600358,0.0167899,0.01815447,0.01980583,0.02127957,0.02136615,0.02102352,0.01621142,0.01411588,0.01606053,0.01932977,0.02191327,0.01873845,0.01222195,0.00974808,0.01068277,0.0105138,0.00866142,0.0054156,0.0044538,0.00495375,0.00550938,0.00759717,0.01107045,0.01121537,0.01004113,0.00876827,0.01052333,0.01069423,0.00840472,0.0054931,0.0039466,0.00319093,0.00380738,0.00400275,0.00434052,0.00571583,0.00745745,0.00826898,0.00838987,0.00655223,0.01257145,0.01409577,0.01950485,0.01652037,0.02149512,0.02538782,0.02435938,0.01630837,0.01312152,0.01523475,0.01522135,0.02032058,0.02141653,0.02518997,0.01791223,0.01541383,0.01709698,0.01939838,0.01918192,0.02001198,NA,NA,0.02862087,0.0318629,0.0320008,0.03108125,0.0330502,0.03072938,0.02425288,0.0211603,0.02419838,0.02345193,0.02308715,0.0199524,0.02087637,0.01913405,0.01693868,0.01535283,0.01800375,0.02059282,0.01912595,0.01350598,0.0100042,0.0090288,0.00881682,0.00753408,0.0066517,0.00826722,0.00783195,0.0070212,0.0044964,0.0042056,0.00462007,0.00455228,0.0061289,0.00616038,0.00636397,0.00656788
"600038.SH",NA,0.0129638,0.0151519,0.01960737,0.01497193,0.01865447,0.02019468,0.02142603,0.0152853,0.01303195,0.01224365,0.01837418,0.02458812,0.02744312,0.03090025,0.02751972,0.0259214,0.01937675,0.01780135,0.03158117,0.03924472,0.04359365,0.03057847,0.03460925,0.03337148,0.03336008,0.02300137,0.0164043,0.01356805,0.01488207,0.0142573,0.01365707,0.01388203,0.01824343,0.02691815,0.03499612,0.03424188,0.0260217,0.02160142,0.02097097,0.01847132,0.01339712,0.0156532,0.01774372,0.01904022,0.00984787,0.00857987,0.00682515,0.00738688,0.00549872,NA,NA,NA,0.00717535,0.00935337,0.01130678,0.01171802,0.0145002,0.01475132,0.01515852,0.0150421,0.02155022,0.02332732,0.0241514,0.01953635,0.0173448,0.01498577,0.0132245,0.01156268,0.01284218,0.01222147,0.01519783,0.01276232,0.01276242,0.00979678,0.00954187,0.00967495,0.00832123,0.00897765,0.01296717,0.01621847,0.0181736,0.0199672,0.02241618,0.0273529,0.02850127,0.0279213,0.0271896,0.0323479,0.04098885,0.04165152,0.04520797,0.04520297,0.04236653,0.03778815,0.03247175,0.02598817,0.02048198,0.01561778,0.01502748,0.01354012,0.01234505,0.01239957,0.01533015,0.0145962,0.01042868,0.00768917,0.00757783,0.00796002,0.00996205,0.01100077,0.01114122,0.00950697,0.00816218,0.0077924,0.00813443,0.01162747,0.0120122,0.0128343,0.01023518,0.01072353,0.01067828,0.0111705
"600039.SH",0.03026513,0.03261585,0.03314167,0.03413742,0.02510987,0.0502557,0.06961467,0.08705698,0.07431902,0.05819715,0.05631052,0.06428252,0.07492222,0.06985713,0.06723102,0.06155022,0.0709569,0.06804093,0.06029293,0.06307278,NA,0.06042875,0.0521857,0.04911613,0.05820097,0.06706047,0.06051705,0.07576357,0.06862538,0.05861145,0.03878368,0.03686088,0.03786183,0.03805042,0.03510722,0.04134603,0.0391874,0.0299555,0.02102442,NA,NA,0.0256144,0.03581733,0.0348517,0.02728025,0.0190989,0.0162626,0.00976895,0.00726443,0.00607098,0.00784247,0.0150922,NA,0.02092403,0.01637803,0.0118299,0.02977525,0.03903688,0.04361545,NA,0.04192542,0.05128325,0.05075373,0.03762657,0.03047787,0.02460822,0.02297702,0.01754832,0.01592257,0.0169209,0.02394692,0.02586592,0.0253497,0.01419277,0.01200093,0.00956943,0.01155105,0.00866292,0.01213282,0.01254157,0.01959205,0.03344077,0.04347753,0.04970292,0.05822235,0.05786137,0.05702492,0.05709185,0.07198157,0.08516577,0.08818637,0.07252787,0.05226553,0.02631167,0.01932432,0.017625,0.01673997,0.0123585,0.00990035,NA,0.00707565,0.00617228,0.00559533,0.00529915,0.0065631,0.00889438,0.00967968,0.01354285,0.0141434,0.01369862,0.01295665,0.0095375,0.01100153,0.00985997,0.00805062,0.00958713,0.01184302,0.01362932,0.00934878,0.00626903,0.00356048,0.00302873,0.00307675
"600048.SH",0.00901875,0.00921268,NA,0.01176807,0.0145372,0.01811675,0.01768932,0.02047265,0.0186132,0.01873602,0.01635607,0.01996673,0.02069503,0.01935275,0.02143987,0.02146795,0.02188038,0.01862208,0.01870385,0.0247038,0.02238137,0.01711118,0.0099401,0.0094132,0.01064747,0.01139988,0.01048673,0.0088372,0.00885862,0.00969773,0.00912408,0.00827985,0.00841322,0.00933953,0.01223458,0.01234843,0.0130775,0.01140043,0.01190793,0.01211745,0.01056098,0.00735783,0.00569708,0.00572227,0.006472,0.00556842,0.00509565,0.00484508,0.00510665,0.00575435,0.00658868,0.0070484,0.00665748,0.00550667,0.00517423,0.00528288,0.00602463,0.0061119,0.00564678,0.00522817,0.00656185,0.00856832,0.01041113,0.01101212,0.01019325,0.00845157,0.00820107,0.00886623,0.00898627,0.00921667,0.008803,0.00811618,0.00645785,0.0063063,0.00715855,0.01024198,0.01156407,0.01092893,0.00807473,0.00928413,0.01056793,0.01183938,0.01059222,0.01443477,0.02358675,0.02960792,0.02854087,0.02839812,0.03281853,0.03862553,0.0381499,0.03247233,0.0255527,0.01791613,0.01197783,0.01091727,0.0148493,0.0141673,0.01268887,0.01022962,0.00918727,0.00653852,0.00364633,0.00354392,0.006255,0.00702062,0.00669467,0.00524677,0.0064906,0.00634492,0.00579758,0.0043406,0.00474715,0.00485478,0.00526815,0.00638893,0.00630527,0.00711228,0.00688153,0.00955225,0.01011838,0.0136059,0.01502167
