"","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131"
"300498.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3834455004071,-1.44856451101926,-0.656023346050815,-0.835628849898113,-0.85054860520994,-0.571514808934599,-0.523607690002563,-0.449524400258701,-0.46206440230941,-0.653687062464742,-0.637091744040883,-0.804917132624045,-0.815351340397775,-0.649028865770811,-0.283799627424904,-0.114964719665908,-0.14238218085905,0.191017280342114,0.0689167960045749,-0.0346634138203099,-0.023892108531554,0.136633314571489,0.145056835022225,-0.302754510335573,-0.297206726147246,-0.356308497582642,-0.579898565160642
"300499.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122627552974907,-0.576843681485421,-0.787501735853192,-0.806622380499791,-0.889550558579735,-0.872974715311096,-0.869097213760851,-1.0213575266717,-1.0297648221648,-1.03168173851163,-1.54172340750174,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,-1.68863888594702,-1.71149365895097,-1.69908947698654,-1.69093131430293,0
"300500.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24598893010454,1.24286747050292,1.22376493640629,1.23399486553605,1.24036227771376,1.26072548864249,1.23407035482057,0,0,0,0,-1.60367570492596,-1.54172340750174,-1.56752851569656,0.334585074627824,0.338979587288352,0.347791570851947,0.361269880485983,0.300400164874125,0.31189283909012,-0.224540789397036,-0.219373674960686,-0.20801707350261,-0.178807255406484
"300501.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,-1.54172340750174,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,0,0,0,0,0
"300502.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24036227771376,1.26072548864249,1.23407035482057,0.542889457979498,0.685926778540623,0.678831080815963,0.683975416667873,0.684300160731339,0.741090493035594,0.570190986559705,0.707637452372172,0.575036570645525,0.586610912854938,0.601779578275794,0.545755895633291,0.64526478247039,0.890673862768414,0.931549275855023,0.533440046897549,0.556330775667853
"300503.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42152870578938,-1.46902004235611,-1.48212714889544,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,-1.57592630117061,0.301105845185788,0.30323946027388,-0.173690788890146,-0.400316457233076,-0.14238218085905,0.249787722447376,0.102639222198457,0.108685530959396,0.120471455567972,0.375803606740087,0.15795961950949,0.271209297312246,0.372512645849655,0.385148622817517,0.489580242446304
"300505.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,0,0,0,0,0,0,0,0,0,0,0,0
"300506.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.42152870578938,-1.46902004235611,-1.48212714889544,-1.46345640704217,-1.49573833688055,-1.59742419637984,0,0,0,0,0,0,0,0,0,0,0,0,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"300507.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,-1.54172340750174,-1.56752851569656,-1.53123653259016,0,0,0,0,0,0,0,0,1.29146880674219
"300508.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22376493640629,1.23399486553605,1.24036227771376,1.26072548864249,1.23407035482057,1.25082154462479,0,0,0,0,0,0,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"300509.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300510.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120038242221839,-0.190605841338995,-0.188315108358045,0.271209297312246,0.273963573434734,0.533440046897549,0.115247957023251
"300511.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46902004235611,-1.48212714889544,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,0,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,0.74614314237532,0.791111626392456,0.45472366271659,-0.968017224174003,-0.959231575973614,-0.949474193902768,-0.91394528648082
"300512.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58090680195639,-0.633581761835919,-0.643632291041522,-0.172894702748465,0.112306194317016,0.170387017901259,0.142647086108453,1.26735594861275,1.28349090244977,0.347791570851947,-0.120038242221839,0.545755895633291,0.561846780436443,0.667630932335324,0.668455806254826,0.68173147097758,0.703358381882721
"300513.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.48212714889544,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,-1.57592630117061,0,0,0,0,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,0,0,0,0,0
"300514.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300515.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,0,0,0,0,0
"300516.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.46345640704217,-1.49573833688055,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,-1.54172340750174,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-0.926967578311281,-0.68852305580621,0.0728497845137508,0.0765694854444847,0.0885657746574537,0.115247957023251
"300517.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300518.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,0,0,0,0,0,0,0,0,0,0,0,0
"300519.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25082154462479,-0.16226812635109,-0.171263222927867,-0.172894702748465,-0.173690788890146,-0.114964719665908,-1.56752851569656,0,0,0,0,0,0,0,0,0,0
"300520.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25139004846843,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"300521.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26072548864249,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,1.25522216294543,0,0,0,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,2.01635428769787,2.02660683781653
"300522.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,0,0,0,0
"300523.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,1.31179396816993,-0.14238218085905,0.14791895613159,0.149963971562981,0.156564078515819,0.361269880485983,-0.304005548832727,-0.303840039232396,-0.224540789397036,-0.219373674960686,-0.504599921662674,-0.472862467836219
"300525.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,0.847066362730116,0.847604438142629,0.904026335186446,0.8754573314819,0.867437083048858,0.878538406390462,0,0,0,0,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"300526.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59742419637984,-1.58090680195639,-0.869097213760851,-0.879675142714392,-1.0297648221648,-1.03168173851163,-0.97101993236741,-0.997469981761555,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,-1.68863888594702,-1.71149365895097,-1.69908947698654,-1.69093131430293,-1.64908331755516
"300527.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23407035482057,1.25082154462479,1.25139004846843,1.24556061664518,0.30323946027388,0.303066182116193,-0.114964719665908,-0.14238218085905,-0.131940291988701,-0.605815109605784,0.347791570851947,0.361269880485983,0.300400164874125,0.186765836039199,0.41276721049378,0.414832517787595,0.427559970104406,0.451353064830438
"300528.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26072548864249,-0.181676920779635,-0.165042628665799,-0.16226812635109,-0.643632291041522,0.541163730098484,0.541301669127758,0.59841462425201,-0.14238218085905,0.0678792111691862,0.811093554002698,0.729959857634645,0.168688885977214,0.693028243027748,0.711879158195341,0.932011152542014,0.453305128640267,0.466115740365214,0.703358381882721
"300529.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59742419637984,-1.58090680195639,-1.57592630117061,-1.58808706250092,-1.60101156844236,-1.60367570492596,0,0,0,0,0,0,-0.190605841338995,-0.188315108358045,-0.521931363307823,-0.515316835365858,-0.504599921662674,-0.472862467836219
"300530.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24556061664518,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,0,0,0,0,0,0,0,0,0
"300531.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25522216294543,1.25629412714566,1.31179396816993,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,0,0,0,0
"300532.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165042628665799,-0.16226812635109,-0.171263222927867,-0.172894702748465,-0.173690788890146,-0.114964719665908,0,-1.53123653259016,-1.5503264247672,-0.608059192939137,-0.841856062719472,-0.190605841338995,-0.188315108358045,-0.436877659169338,-0.430677091489978,-0.419777227088895,-0.362591763175068
"300533.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181676920779635,-0.165042628665799,-0.16226812635109,-0.171263222927867,-0.172894702748465,-0.173690788890146,0,1.28276415397846,1.26735594861275,1.28349090244977,1.30335563675347,1.32359739877343,1.28211763260558,1.31200866923093,1.2624120801569,1.26034212706517,1.27489716729771,1.29146880674219
"300534.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300535.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300536.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01847936957786,1.97125093710353,2.00588851493386,2.0002000280781,2.01635428769787,2.02660683781653
"300537.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54172340750174,-1.56752851569656,-1.53123653259016,-1.5503264247672,-0.990227479721835,-0.776315004618287,-0.860105932594197,-0.788444619393636,-0.81932193721861,-0.811259995771028,-0.801182769822737,-0.546376270943652
"300538.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300539.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300540.SZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.56752851569656,-1.53123653259016,-1.5503264247672,-1.56362325884066,-1.5636738832171,-1.66332931528357,0,0,0,0,0
