"","d20071228","d20080131","d20080229","d20080331","d20080430","d20080530","d20080630","d20080731","d20080829","d20080926","d20081031","d20081128","d20081231","d20090123","d20090227","d20090331","d20090430","d20090527","d20090630","d20090731","d20090831","d20090930","d20091030","d20091130","d20091231","d20100129","d20100226","d20100331","d20100430","d20100531","d20100630","d20100730","d20100831","d20100930","d20101029","d20101130","d20101231","d20110131","d20110228","d20110331","d20110429","d20110531","d20110630","d20110729","d20110831","d20110930","d20111031","d20111130","d20111230","d20120131","d20120229","d20120330","d20120427","d20120531","d20120629","d20120731","d20120831","d20120928","d20121031","d20121130","d20121231","d20130131","d20130228","d20130329","d20130426","d20130531","d20130628","d20130731","d20130830","d20130930","d20131031","d20131129","d20131231","d20140130","d20140228","d20140331","d20140430","d20140530","d20140630","d20140731","d20140829","d20140930","d20141031","d20141128","d20141231","d20150130","d20150227","d20150331","d20150430","d20150529","d20150630","d20150731","d20150831","d20150930","d20151030","d20151130","d20151231","d20160129","d20160229","d20160331","d20160429","d20160531","d20160630","d20160729","d20160831","d20160930","d20161031","d20161130","d20161230","d20170126","d20170228","d20170331","d20170428","d20170531","d20170630","d20170731","d20170831","d20170929","d20171031","d20171130","d20171229","d20180131","d20180209"
"601326.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8e-05,1.049145,0.81163,0.305455,0.2560625,0.231005,0.260005
"601328.SH",0.20486,0.2066025,0.2126875,0.2341925,0.2782325,0.255045,0.27068,0.200945,0.213125,0.3323775,0.451995,0.52941,0.34886,0.25044,0.1980625,0.1827025,0.1939375,0.15778,0.14611,0.138935,0.179755,0.1806725,0.15234,0.1143425,0.096745,0.111655,0.1047775,0.0883025,0.0603075,0.0909525,0.1099775,0.0926375,0.072335,0.0489425,0.073925,0.08124,0.077065,0.0509225,0.0322925,0.0247,0.0289675,0.0279525,0.0306675,0.02057,0.03436,0.03854,0.044525,0.0329275,0.0281425,0.03036,0.0370875,0.035825,0.02693,0.01533,0.0163675,0.01958,0.0213625,0.03104,0.027615,0.0258425,0.0389675,0.051005,0.0734825,0.0873925,0.07644,0.0526475,0.0400975,0.049345,0.0505325,0.0995425,0.0863125,0.091355,0.0373,0.03256,0.0299075,0.0274575,0.0278,0.0209875,0.01285,0.0774625,0.0900725,0.099945,0.0314625,0.099025,0.2603675,0.3549175,0.3493825,0.1707425,0.099865,0.1067175,0.345025,0.4824625,0.537675,0.351785,0.2620125,0.16696,0.0846525,0.111135,0.1080275,0.095205,0.04964,0.025765,0.01537,0.0159975,0.01592,0.0171275,0.01411,0.0109025,0.02508,0.0248925,0.02584,0.012865,0.014275,0.015185,0.013385,0.01614,0.0286525,0.030975,0.0263275,0.013865,0.0160475,0.03064,0.05071
"601333.SH",0.1837625,0.2064725,0.20148,0.2535525,0.275025,0.2752325,0.344215,0.2539775,0.2684075,0.19206,0.2218775,0.233155,0.19491,0.1770525,0.1523225,0.1240525,0.16873,0.1217725,0.14765,0.097165,0.1915625,0.16211,0.155515,0.113405,0.094335,0.087095,0.0660475,0.0384275,0.0356725,0.0483025,0.054815,0.050285,0.0316775,0.024685,0.0316775,0.0438175,0.044005,0.0536425,0.047235,0.0440225,0.0443025,0.1026675,0.11771,0.08093,0.0684375,0.050605,0.0446675,0.02997,0.03349,0.0354425,0.0336975,0.0292775,0.02607,0.0266025,0.02669,0.0253425,0.02718,0.03485,0.040985,0.0446375,0.04621,0.050275,0.09039,0.1275425,0.14026,0.09166,0.0607875,0.06693,0.0730225,0.185585,0.18687,0.200245,0.07564,0.073045,0.1245625,0.1346675,0.1236075,0.0568875,0.03101,0.025995,0.0327025,0.0326725,0.0866775,0.1070625,0.257795,0.31948,0.331865,0.211265,0.2256525,0.283995,0.49947,0.8382125,0.94276,0.74256,0.42522,0.23034,0.12108,0.230805,0.2785875,0.2697875,0.153505,0.0888725,0.0497475,0.0361775,0.0227475,0.0238125,0.039135,0.0385425,0.1256225,0.1414725,0.1517325,0.0663975,0.05512,0.0673175,0.0629275,0.047795,0.07029,0.0820225,0.08417,0.048065,0.0670925,0.0844625,0.115235
"601336.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072615,0.2735225,0.20243,0.1832925,0.137475,0.127985,0.17807,0.174685,0.19341,0.1990025,0.179445,0.16897,0.2709425,0.2835675,0.3305525,0.2818325,0.2555225,0.2008575,0.1963925,0.2031625,0.1863675,0.122825,0.07015,0.1015225,0.086195,0.0883325,0.0445575,0.055015,0.0635075,0.061405,0.05277,0.0580825,0.0780525,0.07691,0.0930775,0.21436,0.45057,NA,NA,0.573035,0.3557675,0.357015,0.398915,0.5026525,0.57976,0.45771,0.3488425,0.2555925,0.287095,0.3777325,0.408165,0.330695,0.1659175,0.08392,0.0488525,0.0536125,0.0769025,0.0743975,0.0672275,0.0491975,0.05595,0.0590125,0.0437775,0.0304375,0.03183,0.0486375,0.0753525,0.12846,0.1716525,0.1368425,0.0956375,0.1259425,0.1750225,0.194215,0.1901275
"601339.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0925125,0.187615,0.1411075,0.1366725,0.0677475,0.0659925,0.073035,0.0724475,0.0682,0.086305,0.07697,0.082455,0.0893225,0.09583,0.08665,0.059015,0.0728775,0.0625825,0.1414575,0.145775,0.16558,0.0819525,0.0637875,0.050235,0.0439725,0.0316325,0.0216925,0.02889,0.0339675,0.055665,0.1177325,0.1788575,0.160365,0.154435,0.2594425,0.398115,0.5679775,0.9480775,1.0815175,0.8813425,0.6343225,0.405415,0.304045,0.3352825,0.346625,0.269095,0.1458575,0.1036525,0.095295,0.074775,0.0576725,0.029135,0.0235325,0.03218,0.03204,0.02962,0.02235,0.01988,0.03346,0.039465,0.035875,0.0287025,0.02057,0.0198125,0.012535,0.0127375,0.014165,0.0150575,0.0304425
"601366.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4557375,0.72707,0.4948525,0.1562075,0.0859075,0.0673225,0.05778,0.0663,0.08951,0.0953825,0.1362375
"601368.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.28537,1.8279175,1.677295,1.2526425,0.924965,0.5527875,0.2914825,0.3354775,0.325805,0.35488,0.2546775,0.1675075,0.1679375,0.0832875,0.05606,0.0526425,0.04298,0.042595,0.032015,0.0375075,0.034285,0.027215,0.031425,0.0478425,0.054815,0.0441725,0.0373325,0.027565,0.044545,0.05517,0.065795,0.0375875,0.0520125
"601369.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72897,0.43158,0.3552975,0.2297125,0.13485,0.0838525,0.1199475,0.199875,0.2338675,0.25141,0.1994925,0.14793,0.176895,0.1498625,0.14439,0.0966225,0.1413075,0.145825,0.14951,0.1323275,0.13013,0.1785325,0.1635875,0.1522375,0.079175,0.06955,0.0620075,0.067965,0.06627,0.0962625,0.0862925,0.0998675,0.07951,0.094175,0.0955075,0.08916,0.0855875,0.0765475,0.09877,0.10757,0.099155,0.0658025,0.064635,0.07025,0.0956025,0.10146,0.1410625,0.14573,0.16062,0.1025725,0.0816325,0.03287,0.0418975,0.048355,0.05726,0.0687375,0.165,0.233965,0.223625,0.1481125,0.1523475,0.2304875,0.472975,0.812245,0.89078,0.791085,0.57088,0.38501,0.1890575,0.24113,0.248455,0.288165,0.143575,0.0943925,0.0643325,0.0552225,0.0916275,0.0892225,0.0991825,0.0458025,0.0482975,0.04109,0.0469175,0.0412675,0.06063,0.0853925,0.087365,0.067935,0.0560725,0.06146,0.0690475,0.09478,NA,NA,NA
"601375.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.925445,0.6362825,0.5400825,0.346105,0.2612675,0.1419675,0.134365,0.1511025,0.1488575,0.1086525,0.0609925,0.166975,0.2483925,0.2917025
"601377.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8804225,0.5831475,0.4325075,0.2498025,0.324685,0.286245,0.3012925,0.21219,0.2339725,0.1647275,0.19181,0.1796125,0.1917125,0.1532225,0.2041875,0.2395375,0.26999,0.223855,0.223425,0.2146425,0.1920475,0.118425,0.1148175,0.1483675,0.1850425,0.2098975,0.2375925,0.2184675,0.2314425,0.20182,0.23063,0.1623225,0.138145,0.1296,0.138805,0.11833,0.0650625,0.074225,0.0737875,0.07208,0.06258,0.1075025,0.1347575,0.1301525,0.08507,0.0871225,0.088795,0.1300925,0.13644,0.3232625,0.592195,0.70195,0.5734825,0.2468625,0.212975,0.2151775,0.3352875,0.56903,0.66308,0.5834075,0.3656075,0.41188,NA,0.5547,0.431685,0.3837475,0.242645,0.1567825,0.092935,0.0862225,0.0559175,0.0383525,0.02634,0.038555,0.046575,0.0426325,0.0237925,0.0160575,0.01598,NA,0.0237275,0.0524275,0.06397,0.069715,0.0470375,0.0340375,0.03179,0.04038,0.06993
"601388.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.382285,0.44228,0.40058,0.29716,0.253805,0.2078825,0.2222975,0.301335,0.3173925,0.3007,0.2622925,0.1950175,0.17383,0.138535,0.18189,0.30995,0.3181725,0.257935,0.14179,0.1284125,0.12782,0.09636,0.089935,0.081295,0.083225,0.07811,0.10177,0.11869,0.136135,0.142545,0.124655,0.15376,0.18802,0.2268125,0.16816,0.11457,0.32826,0.45166,0.7736775,NA,NA,NA,NA,NA,NA,NA,0.940175,NA,0.8843025,0.548655,0.336005,0.43685,0.346335,0.1990275,0.0763225,0.0748825,0.1026875,0.0769525,0.1084975,0.0896375,0.137235,0.130325,0.1357025,0.16388,0.303965,0.39457,0.37277,0.2266725,0.1727675,0.1339375,0.163875
"601390.SH",0.2870925,0.417975,0.3646525,0.3242025,0.3058125,0.269015,0.30154,0.22429,0.2597125,0.3089075,0.3456075,0.41,0.29359,0.2204475,0.148325,0.12614,0.11125,0.071355,0.07752,0.1084025,0.1685725,0.1505225,0.118325,0.0677175,0.0600475,0.064505,0.0611325,0.04338,0.03897,0.06615,0.0764225,0.0734,0.048195,0.03932,0.1064725,0.122655,0.1429175,0.116535,0.1194275,0.096685,0.059405,0.0271275,0.0261325,0.034955,0.05297,0.0545275,0.0611575,0.060725,0.0576225,0.0732125,0.0627875,0.07005,0.0481025,0.0639975,0.0661175,0.063355,0.045645,0.0521575,0.0502825,0.06488,0.058155,0.083495,0.0999525,0.094095,0.0690325,0.050905,0.047895,0.0727175,0.0721375,0.064015,0.088385,0.0940175,0.091115,0.04559,0.042535,0.0432525,0.046125,0.0453425,0.03882,0.0227225,0.02678,0.0397175,0.1541075,0.23188,0.4766175,0.5135075,0.4883225,0.475745,0.45225,0.5982725,0.8255,0.952885,1.075375,0.9349175,0.59101,0.422505,0.1308325,0.312665,0.35119,0.3621125,0.159885,0.0511075,0.0590275,0.053975,0.097325,0.07297,0.1315375,0.146015,0.19823,0.142435,0.094765,0.0296,0.0501025,0.0476575,0.04348,0.0188325,0.0188625,0.0203675,0.0245875,0.03981,0.037685,0.02715,0.05475
"601398.SH",0.227805,0.1524875,0.172705,0.1919525,0.2196925,0.1843725,0.19679,0.14291,0.1609725,0.2821125,0.3211025,0.32175,0.1375775,0.09962,0.09749,0.0975025,0.082345,0.0618925,0.0701875,0.07685,0.09777,0.09106,0.0972625,0.0710075,0.0492325,0.05133,0.0472675,0.03667,0.0286525,0.0375925,0.0473875,0.04549,0.0382925,0.0248775,0.0487275,0.1207875,0.12739,0.1108975,0.0331375,0.0295425,0.01898,NA,0.0333,0.0335725,0.02854,0.025725,0.025035,0.02188,0.019765,0.021155,0.020675,0.0154475,0.0138325,NA,0.0137475,0.0155275,0.0133575,0.01907,0.01443,0.014185,0.021155,0.0314975,0.0383925,0.03974,0.0291175,0.020975,0.033645,0.0321075,0.030135,0.018945,0.0192625,0.0209425,0.01221,0.0145725,0.0154475,0.0196475,0.0213325,0.0177475,0.0157725,0.01424,0.015905,0.0150075,0.013295,0.0348025,0.1762475,0.2664475,0.270835,0.1494325,0.09618,0.1033625,0.13382,0.183115,0.224995,0.2237325,0.203625,0.143225,0.0576,0.0497725,0.0465475,0.0444575,0.0260125,0.0131825,0.006635,0.0098725,0.0143975,0.0153225,0.0131425,0.007995,0.010395,0.01026,0.009795,0.0062,0.009195,0.01607,0.0238425,0.029265,0.039105,0.0446125,0.0482825,0.0414375,0.0371,0.0598425,0.0870525
"601500.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8781875,1.0004625,0.89397,0.6301725,0.50832,0.318045,0.24397,0.1920325,0.2074425,0.151055,0.1486625,0.10543,0.0860775,0.05913,0.0759025,0.1537575,0.1410875,0.199435
"601515.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0521275,0.1108475,0.08603,0.0863825,0.05321,0.07085,0.05972,0.0491375,0.04891,0.054615,0.0631225,0.0616725,0.0680775,0.06987,0.0657975,0.0730775,0.079845,0.0775475,0.090085,0.2792275,0.4079325,0.5355575,0.4244675,0.2477625,0.23524,0.1919175,0.1722975,0.126215,0.095005,0.126335,0.1693075,0.181235,0.1394925,0.126425,0.1341875,0.142035,0.11046,0.1393275,0.223095,0.3283625,0.5632475,0.9451275,1.0576725,0.8724725,0.52933,0.3584825,0.24818,0.3685225,0.3936375,0.3679225,0.1977625,0.1061575,0.11027,0.1152025,0.102915,0.0729875,0.0508675,0.0542425,0.055985,0.03738,0.0331925,0.0278675,0.029245,0.039265,0.04099,0.0421475,0.03409,0.04041,0.039435,0.039455,0.021845,0.01237,0.0254775
"601518.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7182275,0.34939,0.347255,0.18622,0.2320575,0.1537625,0.0916175,0.08451,0.07065,0.051415,0.051075,0.050795,0.05369,NA,0.10182,0.11515,0.052905,0.06859,0.062085,0.0653475,0.05022,0.05944,0.0781825,0.0823225,0.062795,0.0840875,0.11925,0.1128825,0.0744625,0.0356525,0.040775,0.06984,0.07865,0.0871575,0.0572175,0.0613975,0.0499775,0.04903,0.03437,0.0488775,0.05913,0.0748225,0.081945,0.0715425,0.070065,0.0340925,0.0340175,0.03391,0.02956,0.0246425,0.020105,0.018145,0.034095,0.087885,0.1151225,0.12416,0.1091775,0.1751325,0.2148075,0.2135725,0.18018,0.2912575,0.45322,0.780075,1.14767,1.26836,0.9745225,0.5729625,0.3533,NA,0.2394475,0.261405,0.234295,0.147815,0.0826425,0.1153675,0.10533,0.0486525,0.0492175,0.0444475,0.0735825,NA,0.085015,0.0541825,0.0550075,NA,0.0682275,0.0678725,0.0669875,0.03819,0.0363425,0.020705,0.01597,0.019855,0.0181875,0.037115
"601519.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3942375,0.191915,0.1962375,0.12645,0.1811625,0.1575525,0.249065,0.23221,0.22777,0.169225,0.161885,0.19264,0.1789125,0.1655625,NA,0.1933675,0.1979825,0.1248275,0.09566,0.0920475,0.126205,0.1183675,0.126585,0.118055,0.1225725,0.17075,0.184385,0.2049675,0.19846,0.4548575,0.5111525,0.4840875,0.4209,0.37586,0.273625,0.307855,0.3343075,0.3376175,0.332245,0.21614,0.1887575,NA,NA,NA,NA,NA,NA,0.358575,0.5555225,0.56389,0.6458875,0.6021175,0.73667,1.1399275,1.284885,1.29905,1.06329,0.9829,0.4845825,0.40423,0.4045575,0.563385,0.3706975,0.224725,0.13711,0.1162275,0.09168,0.0580025,0.10225,0.079905,0.094015,0.0906675,0.1330675,0.12523,NA,0.131375,0.1707075,0.1422075,0.0792525,0.1122125,0.1071925,0.1075925,0.06966,0.0837075,0.11297
"601555.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.301255,0.2844075,0.277195,0.22624,0.3395,0.333855,0.3523425,0.1825075,0.1785725,0.2229375,0.214705,0.209345,0.19181,0.2382425,0.23778,0.206975,0.20182,0.16067,0.15871,0.1773575,0.1863375,0.141065,0.0846275,0.1096025,0.135245,0.152365,0.1280375,0.0914725,0.069355,0.04486,0.03683,0.052495,0.07656,0.1425475,0.22291,0.28029,0.62083,0.650885,0.6469375,0.3012925,0.295805,NA,0.41147,0.658885,0.8526175,0.794835,0.6018475,0.5066675,0.4096275,0.4310775,0.408805,0.5061525,0.31337,0.23335,0.1621325,NA,0.121325,0.082685,0.07322,0.05967,0.0702725,0.05722,0.038445,0.0193725,0.02157,0.0342875,0.0383675,0.0683225,0.0746775,0.0694125,0.0469125,0.0274525,0.0293775,0.04236,0.08142
"601558.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13528,0.104955,0.078805,0.0603325,0.0888125,0.1103675,0.116425,0.090325,0.075425,0.0777925,0.0989625,0.1606575,0.189705,0.189275,0.12189,0.10138,0.1022475,0.0839875,0.08345,0.0707475,0.113325,0.1034,0.1121075,0.0839075,0.179045,0.1806275,0.1738025,0.101725,0.157055,0.1741225,0.173585,0.1301025,0.14124,0.1613225,0.15559,0.10231,0.123855,0.20339,0.235665,NA,0.07156,0.055155,0.04264,0.0478525,0.07565,0.0997525,NA,0.1527625,0.1623,0.1807125,0.2694425,NA,0.53269,0.66198,0.9605125,0.978435,0.860045,0.6880375,0.510355,0.3065375,0.3882025,0.40551,0.36344,0.143915,0.075275,0.065665,0.0500875,0.03143,0.0255175,0.018905,0.0181075,0.0516575,0.06903,0.067785,0.03742,0.07153,0.134955,0.1525,0.1311525,0.1121275,0.11895,0.1049425,0.0685775,0.07293,0.0962075,0.143795
"601566.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1631175,0.1275175,0.119725,0.12482,0.11625,0.092025,0.109125,0.166725,0.1679825,0.15073,0.07702,0.072975,0.0700775,0.082465,0.0930775,0.09682,0.1046975,0.106645,0.1408525,0.18013,0.196725,0.17983,0.17482,0.1191775,0.1307175,0.1388875,0.1276075,0.1353325,0.157195,0.1580525,0.1473925,0.098335,0.0982975,0.081405,0.0739275,0.05612,0.03712,0.03065,0.026165,0.08296,0.09414,0.1003925,0.068935,0.1118775,0.11726,0.101025,0.1917075,NA,0.7236425,1.02171,1.019445,0.8596775,0.5568925,0.37594,0.23041,0.5340875,0.4953525,0.4910475,0.17109,0.14101,0.120055,0.0779225,0.0423775,0.04354,0.036285,0.0495675,0.07194,0.0870275,0.07213,0.040455,0.0515375,0.0864525,0.093315,0.0747275,0.0384525,0.0364025,0.024575,0.0293625,0.0267875,0.0316025,0.04309
"601567.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1668425,0.126365,0.124425,0.1132475,0.129035,0.1307325,0.1463725,0.1752925,0.16185,0.1522225,0.1166125,0.1291475,0.09639,0.0794825,0.069075,0.11385,0.100355,0.170225,0.1534575,0.1796525,0.14281,0.089845,0.071735,0.0565425,0.07835,0.1297825,0.1380625,0.166415,0.1332575,0.195815,0.16468,0.16349,0.11721,0.10533,0.0979825,0.0737575,0.0563125,0.141495,NA,0.1722175,0.21047,0.1849275,0.27564,0.2753725,0.326005,0.291125,0.3677775,NA,0.713875,0.93638,1.069885,0.9570525,0.83879,0.6433575,0.3541625,0.364595,0.3926125,0.415955,0.2563025,0.149815,0.1446025,0.08049,0.041085,0.0222725,0.018505,0.02205,0.0384275,0.0497775,0.0467675,0.0292375,0.0466225,0.0518875,0.05982,0.047985,0.0764925,0.0787225,0.08083,0.0410675,0.038415,0.0258675,0.0357225
"601579.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.25e-05,0.7467,0.5504875,0.398635,0.2048925,0.196065,0.14572,0.1251475,0.1724375,NA,0.4755125,0.7823975,0.94276,0.74929,0.5119475,0.3469475,0.153965,0.243,0.241895,0.2846025,0.1467625,0.123295,0.1369875,0.13221,0.0908925,0.0512675,0.04942,0.047015,0.06924,0.0698025,0.0680775,0.048375,0.03916,0.0422725,0.0470875,0.045995,0.03922,0.0383175,0.0389625,0.038755,0.0439875,0.04068,0.0754275
"601588.SH",0.311585,NA,0.4145575,0.5486175,0.5816,0.5677625,0.6392275,0.6065675,0.852685,0.792535,0.675515,0.639665,0.4593475,0.3635025,0.4428025,0.397645,0.445815,0.31529,0.258965,0.2679425,0.3313575,0.3095975,0.308345,0.1985725,0.1508575,0.1059875,0.0942625,0.0505075,0.0604575,0.12637,0.13785,0.1853125,0.1269625,0.1097125,0.067975,0.075095,0.082435,0.0731575,0.0652275,0.0569975,0.05089,0.0613,0.0602875,0.0522375,0.0686725,0.0620675,0.0653,0.039465,0.046945,0.0515575,0.0689175,0.07427,0.07196,0.0556825,0.04474,0.03919,0.031995,0.0353375,0.033915,0.0670825,0.077165,0.173265,0.1914225,0.2099125,0.1996625,0.1123925,0.1162025,0.1787775,0.132335,0.0719275,0.04684,0.04679,0.0312475,0.039005,0.046025,0.1126325,0.1241525,0.1659875,0.0834275,0.07123,0.0229575,0.032845,0.15943,0.221185,0.33689,0.32578,0.27543,NA,0.3239275,0.3849675,0.5300075,0.8141325,0.9439525,0.8418375,0.48806,0.280625,0.1649675,0.2726325,0.2847725,0.27511,0.13864,0.0552425,0.0591775,0.0508025,0.0703375,0.0663975,0.0651125,0.0382275,0.0285675,0.027375,0.047665,0.1049425,0.173085,0.256955,0.203115,0.144205,0.0432625,0.0529725,0.04158,0.04144,0.022765,0.048325,0.098025
"601595.SH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5e-06,0.904045,0.7141975,0.4284275,0.2740775,0.271415,0.190545,0.1625025,0.1296675,0.151115,0.13741,0.1365775,0.1126275,0.09866,0.0803625,0.0520625,0.109095,0.1789575,0.2263725
